company_id;industry;naics_description;sic_description;categories;naics_code;naics_codes;sic_code;sic_codes;employees_range;employees;revenue_range;revenue;year_founded;Category;V_Oct19;V_Nov19;V_Dec19;V_Jan20;V_Feb20;V_Mar20;S1_Jan20;S1_Feb20;S1_Mar20;S2_Apr19;S2_May19;S2_Jun19;S2_Jul19;S2_Aug19;S2_Sep19;S2_Oct19;S2_Nov19;S2_Dec19;S2_Jan20;S2_Feb20;industry_ismissing;naics_description_ismissing;sic_description_ismissing;categories_ismissing;naics_code_ismissing;naics_codes_ismissing;sic_code_ismissing;sic_codes_ismissing;employees_range_ismissing;employees_ismissing;revenue_range_ismissing;revenue_ismissing;year_founded_ismissing;Category_ismissing;V_Oct19_ismissing;V_Nov19_ismissing;V_Dec19_ismissing;V_Jan20_ismissing;V_Feb20_ismissing;V_Mar20_ismissing;num_missing
601;Luxury Goods & Jewelry;Jewelry, Luggage, and Leather Goods Stores;Miscellaneous Shopping Goods Stores;jewelry:0.63, marketplace:0.83, editorial content:1.88, luxury watch:100.0, leather goods store:1.25, market data:1.67, technology:0.21, store:0.42, inventory:0.83, sales:0.21, secondary market:2.08, marketing:0.21, sale:0.42, investor:0.63, trade:12.92, luggage:1.04, luxury:1.88;4483.0;4483, 448310;594.0;5094, 594;50 - 200;142.0;10000000 - 50000000;14678816.0;2000.0;Lifestyle>JewelryandLuxuryProducts;660000.0;860000.0;760000.0;640000.0;550000.0;530000.0;95895;79175;72762;23314;20678;20181;20069;19971;21263;21952;24592;24276;24309;25148;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
602;Retail;Miscellaneous Store Retailers;Hardware;power tool:45.16, gift card:2.26, fuel:1.29, lawn and garden:2.58, distribution center:2.26, renewable energy:1.61, canopy:2.26, hydraulic:1.61, shipping:1.29, tools and equipment:2.9, log splitters:3.87, manufacturing:0.32, abrasive:2.26, food processing:2.26, welders:2.58, alternative energy:2.26, tractors:2.26, welding:1.61, air compressor:7.74, heater:38.71, equipment:10.0, pressure washers:60.97, lighting:1.29, sand:1.61, logging:2.26, tackle:3.87, clothing:0.97, automotive:0.97, safety product:2.58, water pump:2.58, construction equipment:2.26, towing:1.61, trailer parts:3.23, shelter:1.94, generator:19.35, storage:0.97, fireplace:1.94, retail:0.65, network:0.65, trailer:2.58, security:0.65, specialty retail:1.61, consumer merchandise:1.94, farming:0.97, sporting good:1.61, tire:1.61, toy:1.29, footwear:1.94, stoves:2.26, drills:20.32, wheel:1.29, power equipment:46.45, store:1.29, metal fabrication:2.26, outdoor power equipment:2.9, material handling equipment:2.58, electrical product:2.58, winch:2.58;453.0;444130, 453;5072.0;5072;1000 - 5000;3804.0;200000000 - 1000000000;597200567.0;1981.0;HomeandGarden>HomeandGarden;4050000.0;5100000.0;5300000.0;4450000.0;4050000.0;4800000.0;948378;914392;1014479;187488;185766;185337;182760;186045;187135;186611;223623;233689;244349;245480;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
603;Retail;Retail Trade;Miscellaneous Retail;dress:3.33, scarf:4.67, search engine advertising:2.67, apparel:30.0, luxury good:3.33, retail:1.33, coats:4.67, gloves:4.0, shirts:2.67, towels:4.67, swimwear:14.0, design:0.67, wholesaling:2.0, drawing:3.33, manufacturing:0.67, hosiery:6.0, belts:4.0, energy:1.33, apparel manufacturing:13.33, footwear:4.0, retail distribution:6.67, eyewear:4.67, textile:2.0, spirit:2.0, heritage:13.33, menswear:5.33, store:5.33, sportswear:4.67, water:9.33, shoes:2.67, leather:3.33, boat:2.67, leather goods:10.67, fragrance:12.0, outerwear:5.33, clothing:4.0, umbrellas:5.33, accessory:13.33, fashion:2.0, neckwear:7.33;44.0;315, 315990, 424330, 44, 45211;59.0;2323, 5137, 5311, 59;> 10000;12092.0;> 1000000000;1795270808.0;1983.0;Lifestyle>FashionandApparel;870000.0;1300000.0;1200000.0;690000.0;610000.0;930000.0;45734;32489;56737;13024;23325;27131;29189;29308;29186;29121;34434;34671;35522;35392;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
604;Retail;Retail Trade;Miscellaneous Retail;yard:1.43, navy:1.71, apparel:4.29, teaching:0.86, riding:1.71, distribution:0.86, retail:1.14, bike:2.29, motorcycle:40.0, specialty retail:1.43, gloves:1.71, shipping:8.0, luggage:1.43, ecommerce:2.57, jackets:8.57, boot:1.71, tire:1.43, motorcycle parts:2.57, covers:1.14, helmets:10.0, hd video:16.0, noodles:2.29, wheel:1.14, store:0.57, technology:0.29, trade:0.57, video commerce:4.0, credit card:1.43, accessory:3.43, sport:0.57, internet:1.14, gear:21.71;44.0;44, 441228;59.0;5599, 59;200 - 500;328.0;50000000 - 100000000;98955878.0;2007.0;Vehicles>Motorcycles;4300000.0;4200000.0;3650000.0;3600000.0;3700000.0;4300000.0;275342;330665;354707;110198;105024;106692;105850;105212;104469;103184;134624;134271;132740;131970;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
605;;Residential Remodelers;Retail Stores, not elsewhere classified;faucet:23.33, tubs:23.33, kitchen appliance:26.67, sinks:23.33, direct marketing:16.67, equipment:3.33, lighting:13.33, retail:6.67, bathtub:53.33, shipping:13.33, cast iron:26.67, furniture:10.0, copper:16.67, personal care product:26.67, reality:13.33, garden:10.0, audio:13.33, kitchen:10.0, bath:40.0, accessory:6.67, morris:23.33, internet:6.67, bathroom:13.33, hardware:10.0;236118.0;236118;599.0;599;10 - 50;10.0;;453430000.0;1993.0;HomeandGarden>HomeandGarden;120000.0;120000.0;120000.0;170000.0;140000.0;160000.0;48963;34562;42217;58280;71956;79804;82589;84325;87803;90029;94660;100963;102816;102920;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;4
606;Consumer Goods;Household Appliance Stores;Refrigeration service and repair;furnishing:6.67, online store:2.78, appliance:40.0, kitchen appliance:17.78, fireplace:10.0, home appliance:23.33, sales:1.67, retail:1.11, washer:3.33, vacuums:4.44, shipping:2.22, furniture:13.33, laundry:2.78, fitness equipment:4.44, savings:4.44, kitchen:3.33, bath:2.22, table:1.67, stoves:3.89, home furnishing:3.33, retailer:8.33, heater:3.33, tax:1.67, store:2.22, dryer:3.33, ovens:3.89, fixture:2.78, sale:2.22, refrigeration:3.33, freezer:3.89, range hoods:6.11, grill:2.78;443141.0;443141;7623.0;7623;50 - 200;180.0;10000000 - 50000000;13545686.0;2000.0;HomeandGarden>HomeandGarden;780000.0;880000.0;1100000.0;980000.0;970000.0;1100000.0;115681;156445;220760;158495;157271;156445;153322;155513;157165;156343;176011;183437;188019;188702;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
607;Transportation/Trucking/Railroad;Railroad Rolling Stock Manufacturing;Railroad equipment;railroad:1.06, equipment:0.21, branches:45.74, used car sale:1.7, rental:9.57, airport:36.6, leasing:0.85, railroad rolling stock manufacturing:1.28, cars:29.36, vehicle leasing:2.13, fleet management:1.49, commercial truck:1.91, car rental:60.0;336510.0;336510, 532111;3743.0;3743, 7514;;1155.5;;453430000.0;1996.0;TravelandTourism>CarRentals;10500000.0;9650000.0;10500000.0;10500000.0;9750000.0;8150000.0;691380;672415;544492;169642;169242;168870;166196;168648;170617;170106;204872;214117;224723;225333;False;False;False;False;False;False;False;False;True;True;True;True;True;False;False;False;False;False;False;False;5
608;Retail;Retail Trade;Miscellaneous Retail;commercial lighting:36.0, chandelier:5.33, retailer:3.33, home decor:3.33, discount:2.0, lighting:40.0, residential lighting:13.33, retail:2.67, aquarium:4.67, lighting design:4.67, certification:2.0, fixture:10.0, trade:1.33, outdoor lighting:5.33, lighting fixture:10.67, local business:2.67, accessory:1.33;44.0;3351, 44;59.0;36, 59;50 - 200;176.0;10000000 - 50000000;28476782.0;1996.0;HomeandGarden>HomeandGarden;160000.0;180000.0;170000.0;250000.0;240000.0;210000.0;27309;30837;32797;42373;42397;46540;52006;57174;57330;58166;61952;63796;65501;65811;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;3
609;Financial Services;Finance and Insurance;Computer Programming, Data Processing, And Other Computerrelated;insurance:3.33, data management:15.0, entertainment:1.67, scanning:7.5, management service:18.75, scan:25.0, dm:2.92, storage:15.0, health information:3.33, entertainment services:2.92, network:2.5, disaster:7.5, digital solution:5.83, shredding:13.33, government:3.75, data service:2.92, tape:6.25, life sciences:7.5, document management solution:3.75, local service:13.33, outsourcing service:2.92, plan:5.0, health care:1.25, records storage:12.5, energy:3.33, financials:2.5, discovery service:4.58, consultancy:1.25, lessors of nonresidential buildings:3.75, hauling:11.67, small and medium businesses:10.0, real estate:1.67, store:20.0, reit:3.33, information governance:9.17, customer support:7.5, records management:10.0, trusts:2.08, ancillary service:11.25, real estate investment:1.25, iron:35.42, data backup:17.5, nonresidential:3.33, finance:0.83, document storage:11.25;52.0;4931, 493110, 493190, 518210, 519120, 52, 53, 531120, 531190, 54, 541110, 541330, 54151, 541512, 541513, 541611, 561110, 561210, 561499, 561990, 562119, 811212, 812990;737.0;42, 4212, 4225, 4226, 65, 6512, 6798, 7299, 737, 7373, 7376, 7379, 7389, 7829, 8111, 8711, 8741, 8742, 8744;> 10000;26200.0;> 1000000000;1617551734.0;2014.0;ComputersElectronicsandTechnology>ProgrammingandDeveloperSoftware;140000.0;130000.0;140000.0;150000.0;190000.0;170000.0;3148;5000;9492;86354;83475;82975;80573;79054;75874;71699;100708;103250;99600;98655;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
610;Retail;Retail Trade;Miscellaneous Retail;electronics:5.93, beauty:1.11, variety stores:4.81, discount:1.11, outlets:1.85, social assistance:0.37, apparel:1.11, optics:5.56, baby gear:22.22, merchandising:11.11, retail:3.7, consumer merchandise:2.22, eye care:2.22, furniture:5.56, fitness:1.11, general merchandise:2.96, cosmetic:1.11, pharmacies:1.48, bath:1.48, health care:0.37, toy:8.89, health service:0.37, retailer:3.7, health:0.37, store:13.33, shoes:1.48, houseware:8.89, trade:0.74, general merchandise store:2.96, prescription:2.22, pharmacy:10.37, clothing:30.0, neighborhood:2.96;44.0;44, 452990, 62;59.0;5331, 59, 80;> 10000;16000.0;> 1000000000;3000000000.0;1962.0;EcommerceandShopping>Marketplace;40000.0;75000.0;65000.0;60000.0;55000.0;60000.0;29;811;125;0;0;0;0;0;4046;0;1533;4625;160;1568;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
611;Pharmaceuticals;Pharmaceutical Preparation Manufacturing;Pharmaceutical preparations;pharmaceutical:30.0, patent:13.16, generic pharmaceutical:7.89, cardio:1.58, distribution:0.79, research:4.74, sales:0.53, oncology:12.63, medicine manufacturing:2.11, drug:0.79, therapeutic:1.32, health outcome:18.95, eye care:53.68, ophthalmic:2.11, biosimilars:3.16, manufacturing:7.37, surgical:0.79, respiratory:1.84, immunology:2.11, health care:2.37, biopharma:1.84, healthcare product:21.05, neuroscience:2.11, health:0.53, blood:1.32, generic:12.89, vision:4.21, vaccine:5.53, diagnostics:3.95, dermatology:1.58, prescription:28.42, animal health:4.21, healthcare solution:16.84, animal:1.05, manufacturing and marketing:23.68;325412.0;3254, 325412, 52, 54;2834.0;2834, 7389;> 10000;125161.0;> 1000000000;1283510772.0;1996.0;Health>Health;740000.0;690000.0;580000.0;590000.0;570000.0;650000.0;5348;6050;5565;27336;39392;40254;40325;39484;38779;36874;53611;49436;49534;49528;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
612;Retail;Retail Trade;Miscellaneous Retail;gift:30.0, canisters:1.67, baskets:1.06, snack:0.76, direct marketing:0.76, bows:2.42, gift basket:3.18, retail:1.52, army:0.91, golf:0.61, consumer merchandise:0.91, trade:0.3, cardboard boxes:1.52, meat:1.52, holiday gift:1.36, military:0.61, ribbons:2.42, sport:0.3, beer:0.61, internet:0.3, hobby:0.76;44.0;44, 453220;59.0;59, 5947;10 - 50;32.0;10000000 - 50000000;21630111.0;2011.0;Lifestyle>GiftsandFlowers;1000000.0;1050000.0;1050000.0;190000.0;420000.0;1050000.0;24600;48395;17993;38322;34530;37221;35981;36298;37382;38159;43343;44568;44771;45171;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;3
613;Higher Education;Colleges, Universities, and Professional Schools;Colleges and universities;college:20.0, religious:0.65, religious organization:2.58, education:3.23, mental health:0.32, university:18.06, church:5.81, social assistance:0.32, outpatient:2.58, professional school:3.23, leasing:0.65, charitable:1.61, universities:2.58, substance abuse:1.61, hospital:3.87, health care:0.32, grantmaking foundations:2.58, bible:8.06, health service:0.32, real estate:0.65, higher education:9.68, tax:0.97, colleges and university:4.52, rental:0.32, vision:2.58, trusts:1.61, schools:3.23, clinic:0.32;611310.0;53, 53131, 61, 611, 611110, 611310, 62, 621420, 813110, 813211;8221.0;65, 6732, 80, 8093, 8211, 8221, 8661;5000 - 10000;5750.0;200000000 - 1000000000;316295537.0;1899.0;ScienceandEducation>UniversitiesandColleges;750000.0;630000.0;480000.0;680000.0;700000.0;790000.0;5252;3741;4370;70185;47287;46015;54691;53723;53083;54463;67864;69868;70016;66777;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
614;Hospitality;Accommodation;Hotels, Rooming Houses, Camps, and Other Lodging Places;fleet:1.17, amenity:0.31, casinos:0.55, bar:0.16, cruise lines:2.11, design:0.47, club:0.23, entertainment venue:0.7, leisure:0.47, plan:3.28, luxury cruise:4.69, lodging:0.31, sails:0.7, art:0.31, vacation package:14.38, lounge:0.39, reflection:0.55, spa:0.23, restaurant:0.31, transport:0.23, tour:0.94, camp:0.23, travel industry:0.63, hotels:0.31, fitness center:0.47, cruise:50.0, accommodation:0.7, luxury:6.33, luxury vacation:0.7, sailing:0.94, travel:0.47, personalized service:0.39;721.0;483111, 483112, 5615, 561510, 721;70.0;4412, 4481, 4724, 70, 7011;> 10000;19430.0;> 1000000000;1728509197.0;1989.0;TravelandTourism>TravelandTourism;2050000.0;2350000.0;2650000.0;3500000.0;2650000.0;1850000.0;317246;185394;46584;160456;158570;156950;153877;156192;157591;156540;179082;201398;210484;210380;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
615;Design;Interior Design Services;Business services, nec;storage solution:19.69, entertainment center:17.5, closet organization:27.5, cabinetry:1.88, storage:2.81, sales:0.63, finishing:1.56, used clothing:3.13, oil:1.88, laundry:12.5, design:2.5, manufacturing:0.63, wood:0.94, franchising:5.0, kitchen:0.94, factory:40.0, art:1.25, project development:2.19, equipment:0.63, designer:0.94, client satisfaction:3.75, strategic planning:1.56, garages:15.0, marketing:0.31, manufacturing facility:1.88, computer numerical control:1.56;541410.0;3219, 337, 423420, 44, 54, 541410;7389.0;24, 5044, 59, 7389;200 - 500;236.0;10000000 - 50000000;38759785.0;1983.0;HomeandGarden>HomeandGarden;1000000.0;1050000.0;1050000.0;190000.0;200000.0;130000.0;11188;10265;8561;81613;85352;84353;85086;85644;83733;82085;99321;100314;101554;102629;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;True;True;False;False;False;5
616;Retail;Retail Trade;Miscellaneous Retail;shoe store:11.74, university:3.48, athletic shoes:14.35, professional athletes:3.48, apparel:11.74, inventory:1.74, public relations:1.3, sales:0.43, retail:1.74, golf:1.74, orthotics:6.09, shipping:3.48, dental:0.87, scanner:10.43, manufacturing:2.61, active lifestyle:3.48, franchising:1.74, hospital:1.74, footwear:28.7, art:0.87, pain:1.74, athlete:10.87, socks:9.13, physical therapist:6.09, hiking:2.61, equipment:0.87, health:0.43, sports clothing:4.78, store:10.43, pressure:5.22, technology:0.87, shoes:40.0, tennis:6.52, supplies merchant wholesaling:2.17, flyer:2.17, doctor:2.61, police:2.17, trade:0.87, scales:3.04, waterfront:2.61, neighborhood:3.48, sport:3.48, arch supports:5.22, accessory:3.48, athletic:26.09, fitting:8.7, fashion:2.61;44.0;315210, 316210, 339920, 423450, 423910, 424330, 44, 446, 448210, 451, 493, 621399;59.0;2381, 3069, 3142, 42, 5047, 51, 5137, 5139, 59;1000 - 5000;4175.0;> 1000000000;2390000000.0;1906.0;Lifestyle>FashionandApparel;3550000.0;3750000.0;3800000.0;3200000.0;3000000.0;3050000.0;286252;288615;188699;81002;70030;69291;71430;69640;67558;65522;75259;82597;83034;83037;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
617;;Passenger Car Rental;Business Services;booking:0.52, restaurant:0.21, book:2.78, rental car:6.49, autos:1.86, car hire:54.43, rental:5.05, cars:11.44, carrier:0.41, phone support:0.52, hotels:0.21, luxury:5.57, savings:2.06, leisure:0.31, car rental:60.0;532111.0;532111, 5614;73.0;73, 7514;;1155.5;;453430000.0;2004.0;TravelandTourism>CarRentals;1000000.0;1050000.0;1050000.0;12000000.0;11000000.0;11900000.0;2859023;2408275;992661;179996;177113;175635;172054;174565;175889;174529;207963;219196;230350;231258;True;False;False;False;False;False;False;False;True;True;True;True;False;False;True;True;True;False;False;False;8
618;Banking;Depository Credit Intermediation;Depository Institutions;financials:2.4, acquisitions and divestiture:21.6, financial service:6.0, commercial banking:22.0, depository credit intermediation:1.8, investment banking:8.0, investment:3.6, health:0.2, capital market:8.0, distribution:5.4, blood:1.0, retail:20.0, banking:13.8, bank:24.6, underwriting:12.6, wholesaling:12.0, commercial bank:2.0, wealth management service:16.0, depository:1.6, savings:0.8, organ banks:2.4, corporate banking:18.0, financial products and service:16.0;5221.0;52, 522, 5221, 522110, 522320, 621991;60.0;60, 6029, 6153, 8099;> 10000;84383.0;> 1000000000;1063618888.0;1998.0;Finance>BankingCreditandLending;35000000.0;34400000.0;37000000.0;38900000.0;36200000.0;44200000.0;809072;753521;853369;158704;157054;156332;155311;158231;159076;157204;190663;199826;210216;210895;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
619;Higher Education;Colleges, Universities, and Professional Schools;Colleges and universities;college:0.71, repair:0.24, education:1.65, mental health:0.24, university:20.0, social assistance:0.24, teaching:10.94, professional school:0.59, directory:0.59, research:1.88, medical and diagnostic laboratory:0.47, music:0.24, universities:1.41, computer science:0.82, scholarship:0.71, physician:0.24, heating:0.24, health care:0.24, vice president:1.65, applied research:1.06, mechanical engineering:0.82, health service:0.24, photographic:0.94, equipment:0.12, health:0.12, equipment manufacturing:1.06, technology:0.12, plumbing:0.24, colleges and university:0.82, medical laboratories:0.47, contractors:0.24, sale:0.24, laboratory:0.47, schools:0.24, financial aid:0.94;611310.0;238220, 333316, 519120, 541330, 541711, 541712, 541720, 61, 611310, 611430, 611710, 62, 621111, 621340, 62151, 712110, 923110;8221.0;3861, 7699, 7829, 80, 8049, 8071, 8221, 8299, 8412, 8711, 8731, 8733, 9411;> 10000;12852.0;> 1000000000;2799524160.0;1881.0;ScienceandEducation>UniversitiesandColleges;11700000.0;10600000.0;8500000.0;9200000.0;10000000.0;9100000.0;12052;13247;15455;106295;109583;112983;115736;125681;132889;132212;134663;142604;145813;148066;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
